date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2016-06-24,44011,42702,41087,39918,37464,34540,32208,30602,29396,28642,28351,28903,29918,31610,33303,35201,37320,39274,40993,42572,43626,44273,44555,44153
2016-06-25,43222,41973,40497,39561,37565,34868,32657,31079,29837,28947,28522,28502,28494,29899,32340,34992,37219,39155,40637,41745,42624,43421,43847,43786
2016-06-26,43094,41769,40092,38976,36912,34434,32240,30623,29483,28550,27994,27776,27421,28506,30863,33371,35539,37516,39297,40709,41469,41809,41900,41568
2016-06-27,40439,38907,37391,36374,34345,31718,29638,28194,27330,26757,26765,27610,28918,30879,32930,35061,37377,39608,41587,43209,44217,44932,45245,45017
2016-06-28,44276,42906,41163,39908,37286,34248,31765,30044,28820,28012,27784,28348,29427,31275,33169,34955,36904,38757,40287,41788,42805,43587,43975,43670
2016-06-29,42819,41394,39734,38409,35847,32804,30340,28683,27548,26815,26630,27243,28283,30018,32011,34083,36371,38493,40231,41927,42907,43596,43957,43858
2016-06-30,43200,41845,40008,38824,36317,33358,30986,29298,28168,27497,27339,27960,29066,30742,32609,34466,36666,38812,40751,42382,43395,43737,43547,43121
2016-07-01,42308,40865,39029,37935,35618,32778,30587,29055,27891,27190,26965,27333,28204,29715,31316,32771,34401,35943,37222,38355,38951,39207,39196,38615
2016-07-02,37577,36422,35140,34571,33063,30901,28986,27608,26640,25996,25648,25636,25679,26107,27579,29292,31149,32740,34002,34977,35782,36354,36517,36439
2016-07-03,35842,34778,33860,33164,31840,30008,28211,27010,26160,25594,25218,25088,24818,25227,26602,28093,29317,30437,31533,32597,33405,34126,34738,34808
2016-07-04,34236,33221,32139,31459,30247,28800,27204,25924,25017,24480,24309,24465,24340,24702,26108,27951,29874,31756,33505,34935,36178,37436,38395,38813
2016-07-05,38391,37469,35916,34709,33366,31879,29889,28404,27359,26762,26661,27397,28410,30446,32853,35437,38151,40726,42874,44661,45750,46697,47179,46914
2016-07-06,46140,44930,43285,42071,39449,36381,34026,32267,31035,30147,29821,30407,31263,32522,34047,35718,37845,40167,42250,44139,45491,46583,47244,47072
2016-07-07,46360,45130,43481,42272,39713,36699,34354,32634,31295,30498,30129,30174,30951,32011,33525,35121,37107,39129,41084,42909,44189,45344,45806,45633
2016-07-08,44892,43695,42084,40978,38554,35727,33294,31386,29934,29080,28733,29248,30104,31516,33215,34879,36404,37794,39062,40312,41281,42180,42619,42206
2016-07-09,41305,40020,38446,37388,35483,33133,30963,29381,28272,27481,27081,27150,27124,28034,30054,32527,35070,37448,39366,40857,42076,42880,43330,43250
2016-07-10,42559,41238,39598,38615,36673,34204,31888,30199,28912,27975,27423,27194,26871,27799,30242,32741,35143,37519,39456,41168,42500,43466,44146,44508
2016-07-11,43899,42662,41063,40248,38131,35365,33138,31582,30465,29739,29579,30235,31346,33256,35603,38002,40200,42022,43662,45182,46224,46928,47124,46883
2016-07-12,46173,44955,43420,42363,39912,36914,34562,32859,31559,30731,30287,30634,31479,32688,34104,35696,37309,38864,40305,41777,43206,44304,44990,44882
2016-07-13,44316,43237,41731,40833,38797,35984,33738,32183,31141,30514,30384,31096,32105,33863,35891,37720,39384,40584,41912,43266,44424,45392,46072,46322
2016-07-14,45841,44695,43155,42064,39800,36821,34415,32569,31135,30200,29857,30453,31471,32894,34740,36604,38226,39339,39933,39958,39848,39952,39954,39787
2016-07-15,39339,38532,37238,36523,34660,32045,29890,28371,27394,26809,26650,27371,28399,29770,31491,33052,34739,36300,37691,39045,39958,40710,41086,40645
2016-07-16,39686,38284,36498,35587,33620,31139,29109,27764,26716,26065,25765,25872,25900,26742,28673,31058,33432,35639,37466,39108,40468,41545,42223,42380
2016-07-17,41786,40465,38802,37812,36017,33728,31718,30153,29085,28280,27729,27611,27289,28177,30448,33187,35750,38102,40141,41783,42923,43777,44373,44633
2016-07-18,44233,43069,41434,40447,38107,35211,32844,31237,30044,29246,29041,29650,30747,32474,34891,37383,39840,41970,43824,45390,46336,47140,47632,47477
2016-07-19,46957,45581,43805,42591,40038,36956,34454,32603,31318,30455,30186,30840,31856,33536,35703,38156,40720,42872,44616,46011,46797,47419,47695,47346
2016-07-20,46660,45544,43971,42895,40491,37647,35317,33566,32286,31420,31140,31771,32856,34664,37136,39863,42302,44525,46431,48014,48887,49567,49927,49593
2016-07-21,48927,47678,45915,44673,42311,39491,37022,35219,33827,32809,32354,32897,33852,35693,38241,40851,43219,45298,47247,48679,49395,50221,50500,50167
2016-07-22,49523,48456,46813,45549,43253,40452,37781,35837,34308,33176,32789,33223,34035,35640,38120,40531,42867,45030,46871,48444,49236,49796,50022,49513
2016-07-23,48679,47481,45721,44476,42297,39678,37259,35277,33755,32631,31879,31655,31419,32256,34506,37186,39692,42101,44038,45573,46375,46975,47444,47388
2016-07-24,46645,45253,43728,42719,40699,38167,36036,34252,32799,31712,30924,30573,30190,30904,33044,35653,38259,40725,42963,44474,45314,45930,46342,46423
2016-07-25,45926,44692,43210,42022,39500,36679,34347,32636,31554,30729,30398,31172,32368,33630,35127,36860,38447,39917,41357,42815,43895,44737,45167,44994
2016-07-26,44205,42974,41578,40446,38080,35199,33060,31536,30445,29742,29567,30275,31451,32934,34768,36843,38854,40802,42563,44147,45031,45612,45748,45180
2016-07-27,44241,42865,41271,40134,37743,34928,32722,31164,30109,29473,29336,30123,31310,32637,34569,36449,38769,41092,42972,44474,45180,45590,45797,45199
2016-07-28,43844,42342,41018,39928,37348,34708,32425,30892,29818,29158,28974,29651,30884,32351,34261,36475,38832,40991,42672,44128,44851,45263,45260,44617
2016-07-29,43215,41709,40029,38751,36390,33753,31604,30151,28878,28199,28155,28749,29777,30932,32212,33623,35137,36673,37950,39239,40387,41444,42073,42022
2016-07-30,41301,39799,38095,36891,34652,32192,30091,28638,27517,26808,26461,26561,26626,27352,29293,31341,33259,34924,36425,37708,38731,39521,40073,40530
2016-07-31,40128,38918,37423,36495,34480,32148,30223,28911,27842,27074,26608,26510,26497,27180,29054,31268,33301,35195,37155,38630,39880,41037,42081,42626
2016-08-01,42233,41067,39831,39012,36789,34136,32119,30707,29665,29073,28926,29713,30981,32458,34347,36400,38588,40648,42566,44260,45439,46418,46952,46822
2016-08-02,46305,45001,43560,42299,39515,36475,34206,32643,31343,30545,30221,30849,31927,33290,34836,36925,39341,41774,43853,45770,46919,47748,48110,47837
2016-08-03,46972,45502,43812,42529,39597,36596,34249,32586,31383,30502,30316,30957,32124,33418,35362,37765,40411,42923,45238,47173,48428,49378,49660,49228
2016-08-04,48489,47088,45388,43993,41220,38343,35901,34085,32817,31932,31580,32187,33334,34796,36958,39538,42236,44514,46341,47884,48621,49202,49447,48939
2016-08-05,47979,46614,44970,43497,40636,37623,35270,33579,32246,31414,31039,31434,32533,33523,34970,36655,38560,40327,41872,43376,44275,44880,44952,44299
2016-08-06,43141,41656,40364,39305,37079,34607,32623,31208,30004,29119,28677,28693,28916,29187,30370,31968,33607,35195,36614,37806,38878,39699,40138,40220
2016-08-07,39540,38263,37143,36323,34413,32289,30411,29030,28033,27416,26971,26917,26998,27322,28787,30641,32437,34299,36159,37600,38707,39462,39848,39940
2016-08-08,39449,38391,37502,36580,34421,32044,30091,28656,27690,27181,27266,28179,29765,31006,32548,34208,36264,38032,39570,41044,42051,42713,43013,42778
2016-08-09,42071,41098,40230,39127,36638,34088,32104,30627,29531,28905,28846,29728,31287,32597,34257,36598,39294,41703,43800,45689,46719,47380,47407,46603
2016-08-10,45530,44088,42887,41640,39141,36399,34080,32452,31274,30510,30246,30962,32298,33623,35878,38467,41144,43738,45902,47592,48534,49115,49127,48529
2016-08-11,47516,46033,44738,43320,40633,37876,35637,34082,32929,32112,31814,32484,33818,35157,37281,39804,42346,44916,46904,48603,49533,50060,49955,49271
2016-08-12,48071,46517,45115,43381,40480,37619,35272,33588,32245,31315,30944,31545,32825,33794,35097,36693,38698,40270,41389,42289,42823,42692,42670,42171
2016-08-13,41186,39891,38646,37446,35282,32892,30982,29469,28436,27687,27249,27278,27376,27855,29454,31584,33724,35641,37099,38389,39378,40110,40630,40536
2016-08-14,39680,38149,36648,35365,33201,30931,28970,27486,26544,25824,25452,25288,25401,25806,27678,29782,31708,33484,34985,36149,36915,37532,37876,37874
2016-08-15,37351,36272,35664,34692,32532,30116,28314,27100,26242,25794,25914,27023,28924,30084,31331,32697,34220,35602,36919,38045,38708,39185,39473,39422
2016-08-16,39154,38368,37442,36248,33577,30809,28790,27457,26633,26143,26193,27074,28809,30027,31429,33202,35106,37055,39066,40903,42086,43051,43585,43258
2016-08-17,42416,41098,39885,38335,35459,32602,30479,29055,28056,27478,27437,28336,30207,31354,32675,34366,36351,38281,40240,41974,43289,44352,44901,44631
2016-08-18,43948,42523,41420,39963,37160,34188,31901,30394,29297,28587,28454,29322,31266,32451,33637,35216,37003,38690,40305,41751,42833,43404,43649,43201
2016-08-19,42330,41018,40079,38766,36009,33203,31171,29722,28768,28111,28100,29018,30799,31892,33063,34449,36185,37994,39654,41139,41921,42220,41958,40933
2016-08-20,39226,37386,36168,34558,32556,30335,28533,27225,26269,25712,25482,25666,26013,26419,27617,28679,29665,30392,31104,31820,32492,33141,33687,33846
2016-08-21,33359,32276,31632,30824,29095,27271,25697,24630,23813,23321,23017,23034,23174,23402,24891,26473,27865,29268,30679,32012,33191,34262,35260,35866
2016-08-22,35563,34458,33843,32704,30234,27763,26115,25041,24392,24040,24153,25197,27236,28396,29716,31245,32985,34686,36249,37857,38974,39761,40288,40190
2016-08-23,39407,38178,37600,36242,33583,31073,29262,28141,27374,26955,27118,28261,30446,31591,32709,33947,35351,36780,38122,39628,40646,41666,42439,42453
2016-08-24,41754,40647,40201,38658,35792,33201,31369,30157,29207,28594,28420,29192,31138,32165,33277,34757,36531,38264,39857,41380,42160,42875,43193,42645
2016-08-25,41592,40095,39138,37327,34433,31832,29917,28695,27815,27274,27217,28025,29952,31078,32258,33799,35494,37316,38892,40439,41303,41777,41905,41146
2016-08-26,39880,38363,37606,35900,33149,30518,28780,27550,26735,26222,26247,27151,29080,30121,30911,32084,33521,34873,36125,37384,37971,38296,38371,37602
2016-08-27,36372,35062,34424,33139,31343,29240,27595,26404,25567,25068,24843,25084,25571,26040,27751,29979,32180,34336,36137,37633,38772,39501,39977,39861
2016-08-28,38890,37366,36336,34908,32792,30534,28774,27463,26485,25802,25429,25435,25704,25928,27913,30410,32764,35203,37268,39155,40270,40928,41219,40951
2016-08-29,39898,38350,37599,35803,33079,30554,28763,27482,26616,26208,26285,27382,29623,30894,32186,34020,36219,38254,39927,41209,41801,42152,42082,41405
2016-08-30,40384,39101,38426,36574,33845,31250,29435,28221,27373,26856,26804,27762,29737,30845,32005,33726,35789,37647,39358,40791,41598,42049,42147,41312
2016-08-31,39977,38734,38150,36267,33451,30856,29157,27959,27145,26674,26645,27564,29632,30831,31636,32896,34511,36054,37398,38544,39103,39253,39032,38301
2016-09-01,37296,36136,35712,34258,31709,29175,27501,26403,25601,25127,25208,26244,28258,29446,30182,31234,32638,33797,34941,36147,36842,37251,37515,36950
2016-09-02,35910,34734,34400,32909,30501,28037,26294,25173,24428,23967,23958,24836,26738,27688,28482,29703,30934,32036,33132,34199,34976,35469,35807,35331
2016-09-03,34087,32501,31848,30501,28665,26729,25076,24042,23256,22767,22532,22645,22927,23264,24514,25920,27491,28998,30332,31628,32643,33478,33955,33868
2016-09-04,33129,31734,31205,29917,28176,26410,24997,23849,23121,22602,22449,22425,22643,22793,24160,25737,27387,29132,30986,32606,33997,35116,35911,36134
2016-09-05,35352,33999,33422,32099,30218,28327,26683,25498,24691,24194,23977,24167,24406,24553,26267,28932,31726,34253,36324,37912,39073,40042,40657,40813
2016-09-06,40094,38825,38322,36354,33665,31098,29231,28004,27120,26621,26628,27677,29970,31233,32548,34422,36473,38461,40295,41833,42668,43113,43362,42793
2016-09-07,41693,40302,39578,37483,34599,31793,29867,28571,27681,27151,27219,28128,30398,31684,32719,34212,35826,37313,38644,40026,41014,41694,42365,42119
2016-09-08,41287,40131,39651,37749,34907,32247,30517,29248,28348,27765,27697,28530,30637,31786,32507,33830,35360,36611,37855,39348,40170,40657,40942,40437
2016-09-09,39450,38479,37957,36146,33530,30969,29137,27830,27050,26554,26550,27389,29352,30518,31184,32396,33809,35315,36960,38586,39455,40143,40417,39672
2016-09-10,38135,36745,35659,33929,31642,29015,27019,25435,24342,23575,23189,23239,23804,23956,24797,25926,26986,27802,28555,29206,29886,30447,30935,30959
2016-09-11,30278,29136,28775,27501,25854,24122,22758,21891,21321,20952,20762,20836,21251,21355,22552,23873,25028,26235,27471,28776,30131,31355,32402,32948
2016-09-12,32483,31504,31304,29785,27543,25320,23814,22888,22344,22099,22357,23436,25585,26647,27573,28959,30667,32371,34075,35773,36851,37585,37912,37378
2016-09-13,36209,35236,34726,32843,30271,27884,26164,25086,24413,24059,24010,24999,27147,28275,29066,30226,31574,32870,34149,35329,36105,36647,36893,36382
2016-09-14,35311,34483,33951,32157,29758,27504,25963,24939,24222,23838,23915,24912,27003,28190,28771,29629,30752,31710,32487,33394,33996,34486,34912,34630
2016-09-15,33917,33328,33093,31603,29303,27052,25464,24565,23963,23655,23820,24832,26984,28166,29046,30361,31946,33491,34914,36119,36786,36883,36841,36226
2016-09-16,35305,34713,34370,32769,30497,28124,26336,25152,24424,24012,23989,24979,26900,28086,28719,29635,30633,31421,31920,32698,33170,33486,33559,33020
2016-09-17,32047,31160,30791,29489,27842,25999,24647,23620,22979,22588,22481,22739,23443,23904,24987,26270,27758,29247,30707,32097,33276,34036,34291,33704
2016-09-18,32469,31331,30724,29249,27535,25725,24264,23329,22638,22138,21892,21996,22425,22688,23786,25444,27028,28747,30632,32494,34168,35565,36574,36904
2016-09-19,36199,35022,34269,32299,29791,27427,25775,24572,23854,23502,23660,24755,27103,28377,29459,31232,33498,35785,38008,40163,41531,42566,43015,42783
2016-09-20,41517,40095,38880,36374,33473,30696,28596,27191,26206,25638,25546,26366,28428,29572,30540,32241,34677,37083,39342,41372,42558,43348,43655,43004
2016-09-21,41566,40276,39188,36885,33964,31248,29281,27918,26972,26376,26300,27178,29273,30465,31356,33030,35131,37338,39128,40737,41621,42188,42303,41581
2016-09-22,40207,39043,37966,35661,32785,30003,28010,26624,25784,25209,25175,26084,28229,29435,30082,31545,33550,35595,37491,39209,40397,41244,41558,40942
2016-09-23,39441,38172,37134,34879,32178,29495,27543,26244,25317,24756,24649,25518,27514,28681,29563,31280,33477,35703,37597,39173,40053,40677,40787,40007
2016-09-24,38268,36720,35568,33757,31793,29662,27903,26685,25867,25309,25025,25180,25740,26191,27697,29757,31690,33440,34768,35626,36191,36578,36690,36255
2016-09-25,34947,34056,32928,31276,29403,27527,25889,24830,23995,23444,23120,23055,23551,23740,24712,25971,26987,27777,28388,28758,28806,28693,28719,28690
2016-09-26,28341,28551,28343,27098,25368,23740,22656,21846,21422,21264,21479,22500,24586,25899,26265,26995,27765,28278,28683,29259,29619,29943,30188,29882
2016-09-27,29272,29127,28734,27345,25471,23577,22424,21727,21348,21227,21386,22373,24401,25437,25781,26396,27202,27912,28664,29641,30413,31167,31802,31753
2016-09-28,31049,30643,30173,28624,26488,24383,23130,22315,21735,21541,21644,22658,24820,25794,26191,26864,27723,28497,29333,30320,31114,31764,32230,31899
2016-09-29,30958,30408,29824,28292,26256,24313,23028,22334,21849,21564,21701,22718,24659,25713,25945,26476,27063,27531,27909,28455,28855,29186,29471,29206
2016-09-30,28563,28667,28459,27184,25358,23571,22438,21790,21411,21217,21455,22318,24365,25393,25733,26367,27093,27609,28021,28595,28996,29323,29660,29264
2016-10-01,28321,28081,27576,26509,25191,23646,22454,21674,21181,20871,20768,21124,21815,22369,23139,24008,24748,25363,25890,26506,27084,27614,28041,28045
2016-10-02,27530,27530,27225,26190,24839,23440,22258,21480,20944,20605,20462,20630,21050,21437,22331,23446,24372,25322,26455,27561,28534,29430,30148,30390
2016-10-03,29721,29650,29101,27658,25690,23862,22612,21870,21419,21219,21446,22495,24657,25891,26365,27380,28433,29526,30541,31643,32436,32899,33179,32822
2016-10-04,31939,31824,31103,29479,27453,25434,23997,23143,22655,22363,22490,23437,25598,26887,27281,28020,28787,29640,30396,31344,32083,32500,32729,32346
2016-10-05,31710,31753,31122,29529,27492,25437,23993,23229,22622,22368,22485,23280,25418,26757,27116,27934,28892,29898,30968,32156,33093,33730,34129,33896
2016-10-06,33196,33107,32306,30788,28719,26563,25134,24270,23745,23412,23606,24629,26881,28360,28655,29332,30258,31131,31949,32847,33634,34228,34414,33820
2016-10-07,33042,32740,31794,30050,27666,25406,23792,22811,22201,21870,21981,22868,24812,26221,26282,26708,27092,27216,27291,27519,27645,27709,27645,27239
2016-10-08,26579,26673,26385,25605,24455,23180,22250,21601,21267,21087,21118,21453,22186,22748,23414,24060,24472,24601,24679,24844,25007,25296,25441,25434
2016-10-09,25099,25619,25325,24550,23476,22378,21372,20748,20394,20205,20246,20509,21029,21538,22315,22976,23357,23708,24066,24369,24799,25320,25707,25991
2016-10-10,26048,26891,26413,25388,24051,22523,21560,21104,20845,20740,21096,22130,24159,25595,25937,26501,27025,27461,27760,28215,28569,28826,29092,28941
2016-10-11,28632,29038,28480,27193,25349,23633,22428,21833,21488,21301,21554,22614,24812,26137,26305,26742,27389,28033,28743,29596,30190,30590,30874,30638
2016-10-12,30297,30719,29995,28566,26677,24877,23684,22910,22456,22241,22390,23360,25612,27290,27485,27871,28398,28708,28761,28815,28797,28576,28436,28207
2016-10-13,28142,28703,28246,27210,25585,24063,23121,22580,22289,22211,22459,23579,25773,27276,27233,27339,27506,27597,27569,27670,27616,27451,27372,27128
2016-10-14,27327,28110,27742,26755,25287,23840,22864,22294,21956,21826,22076,23009,25094,26531,26673,26974,27250,27360,27325,27385,27491,27438,27443,27239
2016-10-15,27125,27574,27157,26473,25377,24006,22964,22250,21844,21531,21446,21737,22534,23434,24154,25090,25898,26642,27164,27692,28252,28900,29409,29455
2016-10-16,29075,29321,28710,27672,26334,24873,23680,22816,22245,21863,21694,21768,22277,22896,23818,25261,26557,27863,29235,30513,31638,32531,33139,33177
2016-10-17,32607,32865,32024,30495,28434,26428,25084,24120,23522,23217,23417,24477,26785,28399,28873,29930,31333,32672,33881,35111,35974,36619,36829,36274
2016-10-18,35431,35320,34132,32353,30010,27661,26007,25067,24346,23877,23841,24522,26609,27907,27895,28441,29198,29844,30650,31630,32409,32954,33203,32632
2016-10-19,31729,31659,30616,28956,26929,25008,23806,23037,22563,22316,22502,23513,25661,27277,27399,27987,28935,29720,30568,31487,32005,32347,32296,31794
2016-10-20,31395,31360,30283,28894,27143,25078,23733,22916,22455,22149,22310,23294,25388,26817,26922,27249,27572,27643,27684,27837,27841,27753,27661,27352
2016-10-21,27412,28113,27614,26619,25092,23666,22717,22178,21932,21823,22135,23121,25242,26716,26843,26955,27099,27058,26960,27069,27107,26989,26989,26681
2016-10-22,26436,26905,26500,25805,24729,23535,22709,22099,21813,21677,21735,22188,22945,23799,24402,24946,25194,25196,25155,25269,25501,25835,26250,26295
2016-10-23,26286,26770,26212,25491,24486,23275,22312,21652,21240,21033,21047,21282,21766,22482,23106,23675,23997,24495,25045,25500,25916,26373,26866,27133
2016-10-24,27305,27918,27256,26184,24691,23247,22256,21762,21553,21535,21935,22965,25235,26864,26864,27313,27834,28249,28660,29229,29650,29963,30218,30006
2016-10-25,29971,30292,29531,28296,26504,24840,23655,22979,22602,22435,22717,23860,25989,27540,27486,27761,28323,28845,29333,29981,30299,30435,30489,30171
2016-10-26,30310,30649,29966,28622,26838,25003,23717,23004,22558,22360,22554,23486,25729,27396,27519,27867,28260,28693,28971,29337,29697,29960,30219,30008
2016-10-27,29901,30068,29306,27964,26181,24374,23197,22518,22162,22005,22258,23324,25555,27340,27228,27508,27970,28407,28883,29506,30111,30569,30874,30518
2016-10-28,30142,30379,29618,28380,26607,24749,23505,22751,22255,22065,22316,23338,25446,27048,27213,27722,28397,29184,29970,30972,31600,31958,32070,31327
2016-10-29,30764,30504,29540,28397,27024,25363,23999,23085,22467,22024,21974,22259,22907,23721,24406,25504,26496,27447,28138,28805,29497,30119,30379,29956
2016-10-30,29441,29310,28368,27360,26158,24614,23252,22386,21852,21505,21349,21516,21948,22700,23284,24138,24799,25394,25936,26414,26769,27070,27358,27461
2016-10-31,27772,28247,27539,26562,25003,23618,22586,22005,21637,21483,21829,23035,25383,27005,27139,27539,28229,28809,29465,30231,30771,31064,31265,30699
2016-11-01,30071,29774,29094,28324,26705,24887,23649,22895,22453,22246,22435,23445,25666,27407,27473,27876,28688,29606,30376,31190,31932,32266,32316,31882
2016-11-02,31954,32068,31201,29800,27927,26123,24856,23955,23495,23239,23502,24589,26897,28756,28737,29194,29787,30394,30863,31397,31842,31952,32007,31707
2016-11-03,31884,31847,30840,29493,27538,25786,24591,23632,23052,22940,23095,24074,26193,27892,27920,28104,28475,28797,29013,29406,29537,29496,29485,29190
2016-11-04,29409,29711,28985,27768,26148,24544,23405,22741,22391,22222,22488,23524,25670,27346,27385,27529,27821,28075,28137,28482,28596,28480,28437,27911
2016-11-05,27872,27881,27179,26298,25174,23853,22797,22197,21747,21514,21532,21928,22644,23685,24301,24957,25383,25508,25435,25438,25406,25550,25633,25618
2016-11-06,26117,26400,25833,25105,24193,23037,22009,21366,20958,20716,20650,20778,21194,21913,22665,23629,24098,24225,24402,24622,24702,24801,24902,25273
2016-11-07,26538,27038,26556,25718,24691,23311,22083,21477,21212,21043,21110,21614,22917,25347,26590,27017,27404,27760,27860,27804,27835,27706,27580,27710
2016-11-08,28570,28819,28312,27573,26409,24792,23336,22471,22001,21737,21705,22125,23401,25591,26611,26805,27012,27216,27220,27226,27259,27137,26997,27079
2016-11-09,27922,28613,28170,27546,26540,25084,24003,23282,22765,22507,22468,22847,24115,26311,27228,27361,27429,27370,27445,27316,27178,27056,26952,26952
2016-11-10,27790,28434,27999,27416,26465,25023,23721,23038,22702,22624,22688,23111,24510,26905,27850,27718,27553,27470,27364,27164,27162,27013,26859,26857
2016-11-11,27588,28203,27924,27361,26397,25023,23627,22805,22387,22204,22246,22699,23868,25971,26840,27008,27109,27083,26948,26861,26828,26644,26399,26362
2016-11-12,27181,27570,27086,26600,25923,24889,23807,23009,22563,22381,22382,22614,23268,24249,24853,25436,25620,25510,25290,24937,24629,24355,24257,24505
2016-11-13,25701,26360,26060,25713,25183,24336,23380,22787,22481,22321,22296,22521,22953,23681,24223,24738,24754,24491,24262,24201,24098,23968,24019,24400
2016-11-14,25978,26806,26701,26271,25348,24065,22851,22122,21730,21636,21750,22321,23832,26432,27428,27408,27372,27435,27370,27340,27383,27236,27062,27131
2016-11-15,28075,28615,28160,27523,26417,24836,23434,22709,22378,22220,22288,22791,24088,26420,27355,27196,27066,27164,27230,27293,27514,27615,27605,27599
2016-11-16,28150,28525,27953,27299,26154,24626,23246,22404,22021,21901,21942,22434,23843,26289,27231,27161,27101,27303,27460,27707,28006,28210,28225,28266
2016-11-17,28863,29208,28610,28005,26844,25278,23816,22944,22366,22065,22012,22266,23461,25804,26861,27092,27463,27824,28027,28203,28490,28569,28381,28295
2016-11-18,28990,29331,28873,28276,27203,25738,24360,23357,22844,22509,22446,22751,23782,26014,27180,27593,27966,28205,28149,28055,28007,27735,27543,27790
2016-11-19,28833,29291,28965,28527,27931,26998,25909,25248,24864,24687,24755,25111,25712,26789,27542,28190,28157,27840,27284,26461,25852,25412,25292,25753
2016-11-20,27451,28347,28289,28190,27804,27058,26250,25764,25455,25336,25342,25621,26203,26966,27472,27849,27558,26832,26186,25660,25175,24758,24748,25287
2016-11-21,27063,27938,27987,27708,27192,26098,24973,24396,24187,24224,24437,24966,26432,28795,29874,29763,29393,29037,28625,28190,27953,27663,27496,27755
2016-11-22,28958,29361,29053,28475,27493,26005,24644,23791,23249,23066,23063,23483,24643,26814,28004,28175,28284,28436,28390,28121,28063,27920,27824,28010
2016-11-23,28840,29053,28585,27974,27071,25759,24341,23454,22920,22708,22714,23128,24234,26003,27394,28016,28484,28668,28451,28036,27868,27606,27350,27503
2016-11-24,28385,28584,28291,27854,27162,26118,24863,23980,23457,23237,23215,23449,24031,24723,25481,26315,26814,26831,26190,24710,23649,23035,22691,22745
2016-11-25,23733,24217,24352,24382,24188,23675,23045,22516,22242,22146,22213,22706,23509,24634,25343,25768,25907,25779,25402,24901,24514,24247,24104,24423
2016-11-26,26078,26723,26680,26523,26082,25420,24621,24028,23696,23543,23602,23896,24510,25359,25928,26533,26727,26548,26110,25417,24832,24389,24319,24718
2016-11-27,26452,26942,26804,26558,25994,25127,24162,23350,22930,22718,22652,22693,23158,23866,24555,25237,25728,25892,25923,26025,25915,25820,25984,26633
2016-11-28,27973,28316,27945,27350,26371,24945,23742,22855,22396,22186,22212,22678,24029,26503,27841,27867,27917,27935,27784,27509,27336,27103,26882,27163
2016-11-29,28718,29486,29285,28943,28011,26539,25159,24391,24120,23903,23910,24430,25853,28366,29577,29315,28948,28612,28358,28048,27956,27686,27557,27930
2016-11-30,29512,30267,30081,29694,28831,27464,26103,25449,25121,25003,25167,25797,27290,29798,30934,30645,30295,30012,29700,29341,29068,28806,28616,29124
2016-12-01,30667,31522,31512,31250,30446,29009,27537,26756,26560,26566,26825,27429,28786,31353,32331,31687,30930,30213,29413,28690,28316,27899,27601,28067
2016-12-02,29820,30690,30658,30513,29767,28406,27080,26408,26092,26049,26152,26682,28027,30475,31641,31216,30535,29920,29116,28488,28128,27799,27649,28076
2016-12-03,29554,29974,29658,29344,28689,27851,26531,25664,25164,24893,24802,24981,25473,26503,27517,28279,28872,29099,29020,28685,28459,28171,28256,28777
2016-12-04,30047,30054,29565,29105,28412,27353,26226,25241,24689,24380,24216,24288,24698,25374,26240,26933,27347,27291,27207,26995,26619,26196,26126,26689
2016-12-05,28767,29853,29992,29807,28984,27790,26472,25758,25480,25448,25666,26270,27832,30340,31746,31463,31048,30707,30153,29740,29510,29052,28788,29218
2016-12-06,30852,31638,31470,31176,30333,28728,27271,26460,26051,25945,26090,26574,28108,30743,32139,31926,31729,31545,31176,30732,30330,29962,29853,30646
2016-12-07,32595,33231,33077,32799,31814,30313,28918,28086,27625,27546,27641,28246,29548,31937,33293,33168,33108,33076,32944,32565,32426,32217,32321,32951
2016-12-08,34776,35442,35228,34927,34030,32542,31298,30574,30306,30209,30461,31088,32636,35296,36568,36279,35919,35367,34821,34015,33536,33172,33107,33884
2016-12-09,35995,36748,36655,36464,35688,34211,32869,32167,31933,31926,32113,32743,34133,36376,37529,37071,36539,35959,35080,34155,33513,33002,33003,33658
2016-12-10,35110,35244,34852,34422,33737,32622,31283,30296,29813,29483,29401,29692,30209,31178,32119,32617,32847,32710,32155,31434,30753,30253,30047,30594
2016-12-11,32065,32322,31965,31579,30907,29817,28483,27511,26937,26558,26345,26256,26473,27010,27791,28341,28736,28768,28517,28367,28262,28106,28210,28894
2016-12-12,30643,31410,31484,31274,30559,29305,28072,27361,27151,27188,27490,28228,29839,32548,34010,33739,33401,32942,32268,31623,31210,30825,30647,31196
2016-12-13,33033,33649,33472,33112,32123,30431,28871,28015,27714,27592,27767,28388,29801,32386,33840,33609,33501,33121,32476,31828,31458,30974,30875,31673
2016-12-14,33845,34759,34700,34508,33644,32163,30660,29790,29392,29289,29456,29984,31374,33879,35204,34661,34216,33903,33516,33132,32911,32572,32425,33243
2016-12-15,35057,35714,35668,35471,34665,33081,31613,30817,30468,30450,30573,31212,32714,35156,36539,36259,36046,35692,35179,34594,34336,34047,34141,34716
2016-12-16,36164,36534,36258,35908,34941,33131,31567,30361,29791,29442,29325,29684,31006,33276,34709,34497,34417,34261,33936,33276,33031,32580,32235,32428
